communityname,population,racepctblack,racePctWhite,racePctAsian,racePctHisp,pctUrban,medIncome,pctWSocSec,pctWPubAsst,PctPopUnderPov,PctUnemployed,PersPerFam,PctFam2Par,PctImmigRec5,PctRecentImmig,PctNotSpeakEnglWell,PctLargHouseFam,PersPerRentOccHous,PctPersDenseHous,PctHousOccup,PctVacantBoarded,PctHousNoPhone,PctWOFullPlumb,OwnOccQrange,RentQrange,NumInShelters,PctSameHouse85,PctUsePubTrans,murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop
Shermancity,0.1477246778269371,0.23126709289985922,0.07153217007798912,-0.5133025586097203,0.32127746973072263,0.6700205598119173,-0.6869211150791733,0.7558921895353897,0.3733051340674804,0.7251822493937432,0.6124180661916352,-0.6117312346487014,-0.5366857794454545,1.206147055324069,-0.3566463127491411,-0.37901495871283036,-0.48483603073720843,-0.07815495338890814,0.32266257759492617,-0.97546390843719,-0.00237270655554471,0.8806316434467202,-0.2939385189200221,-0.16536658092192671,-0.613736356077797,-0.43716175859641077,-0.6264158874777783,-0.6190058248199862,-0.13592655017946229,-0.3127355253901905,0.9650948586322047,1.8277354143964277,0.6152663208493374,0.27970671180193574,0.4578490968726835,0.5717686532922359,0.5149888360529299,0.8368202949332686,0.6599051944436226,1.3435182094283076,0.32942470536267127,0.45979004838500837,0.0009484692992636581,-0.36040181775384916,0.6970898736285309,1.0782934144412046
SanPablocity,-0.11662290205312567,0.8426171627574224,-1.81594693877089,2.307332184505738,1.6316581378825459,0.6700205598119173,-0.6335865104979435,-0.41219633204046735,2.1245132153003956,0.9660853582377701,1.3833650099070514,1.507297459684207,-1.5199697765965285,0.9934214750855873,2.933309192428174,1.9936994465950633,1.9824258006798958,1.186794915008153,2.054287226061732,-0.06135827414967174,0.27877668278432405,0.47947462604669905,0.5038310450077154,0.08459141379831568,0.10179925076099401,0.7184644201311905,-1.2291963227492846,1.6647698462553326,1.555101527728105,4.231337512978405,0.725656554680095,1.414017304015871,1.4246510140787192,4.501566361778446,1.0745079141903884,1.5418411491673716,0.531354657947183,1.1182129729343986,0.468861714528635,1.1980258278987421,1.0023141951663128,1.739531867162369,0.7829951420815352,1.261387449128682,1.9412404523160132,1.3569027628871209
BowlingGreencity,0.4394049730723527,0.19968184244797585,0.20693332608969525,-0.17312793373499158,-1.030165205618513,-1.5985678117360025,-1.0385123631565552,0.08445224472862776,0.8249023912750237,1.2450619717589724,0.5302962874061655,-0.9489081418738212,-0.8986482943387488,2.3447123768277605,-0.36917947657838807,-0.4312669275984897,-0.8928474618678569,-0.4970511443089409,-0.0026665482151958988,-0.26340386689367135,-0.35311352890033154,1.560641709527244,-0.45818519384632095,-0.0747428702992908,-0.7197054476004533,0.8770972800966648,-0.9534765652907095,-0.5620132055774649,0.4902781625373334,0.1003620235524091,1.1269982290441998,1.4404529660210184,0.5048676500340528,-0.1523379599689715,0.8940818050564591,0.8686614753265498,0.6837715025706057,0.6382266643393703,0.6448755857267053,0.3215794891486968,0.31655465270823663,0.06597596394434996,0.25484737071265906,-0.33227830445530826,0.7945514836726758,0.484699926979583
PineBluffcity,0.8344281621103218,3.101313517294321,-2.1033488455054004,-0.9236483229871524,-1.3622720092251006,0.6700205598119173,-1.105553067239107,0.8499178909625487,1.3253171044330272,1.4249005478552466,1.5705948357446124,0.6187672552088168,-1.46391783859468,0.9676365562688016,-0.5697100978463386,-0.44314237507250315,1.0575403405894317,0.8418577418743921,0.8040162772968664,-0.4895120465054043,0.3567190877498322,1.8003574882175009,0.7150053413415282,-0.5184893899863915,-0.7378171302771348,0.8770972800966648,0.425122222002167,-0.4297089109073261,1.7974572313494883,2.595808441654644,1.5002015751692812,2.166772779612443,1.3313840608868948,1.3028620574347543,1.3075168681852003,1.2214608863332717,1.5386338899491458,1.8758158193094996,0.7480751635365034,0.04734610532078611,1.1210236573367163,1.1186819542741895,1.3564790594781244,1.388236212235643,1.390815110102368,1.0219040868953753
NewUlmcity,-0.8703466767032126,-0.6510142363894139,0.7080815131968906,-0.9614819010406654,-1.13304216153132,-1.5985678117360025,-0.6098987950554419,0.957203627206358,0.28429344974561926,-0.28086906646839654,-0.8870339814288462,-0.3756890641941637,0.563452257946762,-0.22330438158148538,-0.6135761712487029,-0.47164344901013555,-0.5125938670743952,-1.4582247465889,-1.0105933687977269,0.6607820560212835,-0.7734457842500364,-0.6824130767887284,0.5272948557114724,-0.6326618658562502,-0.7929621741049911,-0.7778215597600027,0.9337776366240216,-0.602722219322123,-0.762131262896258,-0.6872933613119062,-0.055295106779300655,-0.26497767908605324,-1.7557546021720547,-0.73114240588654,-1.1150176732052675,-0.9148954032969291,-0.9829832026495184,-0.7384433606950868,-0.9624641130114302,-0.739614284230504,-0.9184663114059848,-0.7133984324185927,-0.8908302968789259,-0.6931967251199178,0.05961678062688,-0.8159781300989629
Maplewoodcity,0.12374166210649278,-0.4783482005857854,0.5276985863653842,0.36679147929360356,-0.4331238641064309,0.6700205598119173,0.2883721499795471,-0.35674527735265565,-0.15428370746481374,-0.3967217230619823,-0.6022507645060365,-0.2359201832285866,0.24899138542791713,-0.76237034059491,-0.5258440244439745,-0.40751603265046277,-0.4574548388227417,-0.7808649182234535,-0.5765000340520411,0.3574293324082934,-0.19444506164911846,-0.9637122048436213,-0.1766194654012372,-0.4447906395274041,0.1403283468659018,-0.7778215597600027,0.3870919106285705,0.06287015540303677,-0.762131262896258,-0.6872933613119062,-0.055295106779300655,-0.26497767908605324,0.0916485837538553,-0.3665303734835191,-0.3012183088263908,-0.5020232285907357,-0.047908118855196545,-0.29221072704700624,0.558598045120662,0.8329584823914511,0.36254100328921374,0.45844986787139685,0.0960027322008673,-0.30210411831208195,0.05961678062688,0.621808130791827
Enfieldtown,0.5711516014426811,-0.4692235726774635,0.578376386304202,-0.24040867126910512,-0.15347144149886804,0.5908468256448951,0.7933376310635664,-0.20124123268466243,-0.5198466723507896,-1.3313107262264188,-0.6894861488756154,0.039566158920063356,0.7506087289020872,-0.7027427158310934,-0.381712640407635,-0.35288897427000077,-0.2656169716986665,-0.1364175529955077,-0.732382872415472,0.5871541161745188,-0.7289072671268889,-0.8316239186265412,-0.6928233008838908,-0.32666485886624586,1.073815923987929,0.3020444609348345,0.8329973114839904,-0.3584681368541745,-0.13592655017946229,-0.4235372003252318,-1.660615256390531,-1.1545377055592634,0.006186105038661412,-0.5002976987967478,-0.7567105330779941,-1.3781154506650035,0.1231337772098354,-0.4013503748653011,0.05225464045713032,-0.7873292777257431,0.6052090847932875,0.5434219873223298,0.0960027322008673,-0.4573693479811104,-1.3219569109198646,-0.5571785277506823
Glendalecity,2.1649764581071103,-0.5639793240331133,-0.3527796164789763,2.128950326411243,1.454093374398768,0.6700205598119173,0.02885013550886945,-0.7364644561931043,1.0563009569359567,0.6242642107529547,0.5367218540952743,0.4430487681806739,0.28889276502245226,1.6912258405648486,7.902708650724574,3.1004911511731197,0.8179320899660927,0.6103513702028935,2.061659489936387,0.40499371280512286,-0.1471228872057742,-0.6750748386655572,0.08148245234008969,2.070472169105544,0.7967838293849069,1.393898105332699,-1.316666038908557,0.2257062103816692,1.3180757654285353,-0.08270161329678961,0.9904084643406905,-0.6020323696516827,1.5013581338945012,0.17425743517847728,0.9118812316794846,-0.21969472641848797,1.4654517549441748,0.12416847864349148,1.4523239658092983,-0.48418335034786764,1.7847037801097847,1.0265899232112654,1.679600025447845,0.2849742217949616,0.05964269428892908,0.005005799404420058
Worthingtoncity,-0.7263241790048758,-0.4951936674934565,0.541103749568539,0.6155878374616085,-0.9688917628395527,0.6700205598119173,1.1818757560575546,-0.3181706306133084,-1.7692998837816611,-1.5835065592353708,-1.681433693887023,-0.5168441054331407,0.8019105026664917,-0.3409480736830697,-0.3378465670052707,-0.4455174645673059,-1.2783898383583394,-0.5903262943483798,-1.8197989579012956,0.7423833459700161,-0.6036426877180365,-1.0052955542082578,-0.5051128152538349,0.30654802416980503,0.2156306238959142,0.4006677275840222,0.7807056333452953,-0.220057490122337,-0.762131262896258,-0.6872933613119062,-0.8124911767952387,-0.7170274993740738,-0.42634059022971127,-0.4283817496201419,-1.4264103591652362,-1.4755321897203857,-0.6838205028833768,-0.31839097286111895,-0.6309986420103066,-0.350253662078839,-1.0131173644602556,-0.9799400386240316,-0.23856914382723773,-0.1318982722032036,-1.1050086331462434,-0.3302097608057433
Arlingtoncity,2.598703663721634,-0.06493236689335743,0.04620118430726334,0.9642236092401412,0.834208415179855,0.6700205598119173,0.07920515324198595,-1.851512838502359,-0.9999760777977652,-0.05827228001311652,-0.20198066955760738,0.08496656955889145,0.39244634539874934,0.7823074522731548,0.21987922339621682,-0.04887751893525558,-0.2705690303396914,-0.2544850439657613,0.7082564662396765,-0.6227359565732976,-0.2696038092944299,0.296018672967421,-0.6693594901801337,-0.02143137956153315,-0.3671300559371402,1.1247506552417839,-1.405086512852169,-0.5905095151987256,1.116482875254129,-0.3994498796871793,2.1919777721976526,0.49570849511206305,1.884865753123153,0.3799864577275846,1.8960359025608255,0.7007089850334394,2.1734063602021836,0.7382172455034038,2.27300746896117,0.34644218485816225,2.1250317646931958,1.0675485287904025,1.8795602645572471,0.06467336762305699,0.7629357641779786,0.6943272799044657
Plymouthcity,0.7001081847798429,-0.5422205959440383,0.5761053781031747,0.37125278798351324,-0.7363500384295117,0.6700205598119173,1.2908541450273023,-1.8478964653705452,-1.1692484828909895,-1.1475852369012207,-1.1648917505361254,0.08496656955889145,1.0973707182355585,0.16588673680937308,-0.4569116233831164,-0.43839219608289776,-0.6937772777749408,-0.7808649182234535,-0.7493449654511513,0.14336139631254843,-0.7511765256884627,-0.9783886810899636,-0.6693594901801337,0.5338230711544578,-0.3671300559371402,-0.7778215597600027,-0.8108628976397222,-0.08164684339049945,-0.762131262896258,-0.6872933613119062,-0.055295106779300655,-0.26497767908605324,-0.29263824671282473,-0.6331958109837963,-0.06484146200081556,-0.654400336195938,0.09238083813045504,-0.8731662049450372,0.47363375359362786,-0.5371393234014001,0.06551851187843225,-0.6399414587617887,1.5650418148638066,2.0845861196380593,0.05961678062688,-0.5566425943087283
NewYorkcity,6.4610181392537855,1.359913375713822,-1.613570586412384,1.4906260307720416,1.5630256335453803,0.6700205598119173,-0.31000337879282763,-0.21811764063312647,1.275597614511439,0.9832719480182841,1.1080931506985334,0.662359989644916,-1.559871156191065,0.41003768685581227,2.1374532892709945,1.7656908550940043,1.3664088763481046,0.26116599415593744,1.650020187298053,0.251606584753626,0.5710607014049799,0.7436511984808594,1.9351234979368912,0.9450108986039862,1.1848502569397417,4.166253887689828,1.0954064599618074,10.439597758916385,6.080430908187983,2.515115917517168,4.472225571375815,0.1176785284384553,4.543506861095365,4.632497307416771,4.215693574174211,1.1780846343803866,4.6684344354752305,0.7327759353240958,4.909059574079132,-0.07561936074591472,4.594765465570965,1.7024933091272394,4.594798412107007,0.8708807488478992,1.7309375626538646,0.6924499345587245
Marinacity,-0.05917600783400402,0.6762681770441703,-1.521872537686541,2.481084479082488,0.9688962657912561,0.6700205598119173,-0.36810532233103893,-1.8888820275311016,0.3484285990212743,0.14129267856656008,-0.9927843212713787,0.878343142772659,0.5758026849641195,-0.17012298652186497,0.7212057765660934,0.45226636446811314,0.8973004106833012,2.0634407486125026,1.6192853184846034,0.5064477054004273,-0.6147773169988234,-0.6530601242960439,-0.434721383142564,-0.03309624021837,-0.07246819546686094,-0.7778215597600027,-2.3967268819187,-0.2261638421840357,0.23037972453472783,0.8651344538105746,0.11697077903691262,0.7630391271391163,0.32948748168547126,0.507669291157551,-0.1588097204450212,0.329906132998029,-0.047908118855196545,0.8374456072564826,-0.38806352745269324,0.10704214077744569,-0.37563461007021387,0.0644151880058119,-0.10878362409665461,0.037135760851568986,0.587370158401699,0.42704548757725413
Lebanoncity,-0.9573103546620321,-0.6264479304823937,0.6469668297456114,0.12186431628146695,-0.8190408042584063,-1.5985678117360025,-0.13137714724842894,-0.3061160535072623,-0.6854967435871481,-0.42648576106190333,-1.2347930895749877,-0.9002482084367388,0.033333929047922026,0.2190681318689935,-0.24384783828591894,-0.27926119993111714,-1.8078311860174228,-0.9769810673355144,-0.7074499911993828,-0.4054644685358919,-0.41713764726485614,-0.11247658255577135,0.8557882055640702,0.32011443260330263,0.17826618025847338,-0.2378885494125841,-0.900234129367674,-0.4663470232775184,-0.762131262896258,-0.6872933613119062,-1.1255085398534541,-0.8878679650823389,-1.7557546021720547,-0.73114240588654,-0.7567105330779941,-0.31650224200880145,-1.0179836289412052,-0.6629255550929049,-0.333960112684873,0.7856502167998488,-0.7627657541014753,-0.34697123199079843,-0.23856914382723773,0.038014620642148424,-0.8576730769413434,0.4688816760061773
Rockledgecity,-0.6396663165476851,0.3126868496202694,0.10273304754287586,0.04233627272299634,-0.11630240385597315,0.6700205598119173,0.07071333072486274,0.18932706555122805,-0.984091844447683,-0.49252005624135936,-0.03005197852679341,-0.7552586693970753,0.30029315919232025,-0.6463382059193747,-0.38797922232225845,-0.39326549568164654,-0.44120270090825625,0.3160856191464632,-0.10294405609743074,0.09328913671048587,-0.4561088497476103,-0.5527708699460386,-0.8101423544026757,-0.5699772969553637,-0.701725487417775,-0.7778215597600027,-0.6035977006536208,-0.5009496849604778,-0.762131262896258,-0.6872933613119062,0.19054983814301818,0.6800972375979664,-0.09489455308289377,-0.2485918766786272,0.09676478997491057,0.5556530892644279,-0.047908118855196545,0.621121635979978,-0.1470919411191885,0.38355901126434666,-0.22904035693317218,0.14992857290470757,-0.6022001386365512,-0.5821674382433861,0.45199337436508114,0.5211970705077933
Rogerscity,-0.13829891779795672,-0.6510142363894139,0.6532731713634671,-0.5133025586097203,-0.3010068517659154,-1.5985678117360025,-0.580028436903105,0.5581971249962353,-0.4673753156979188,0.015208802525511576,-1.1172328652711767,-0.7552586693970753,0.4437481191631538,0.266609075937442,-0.519577442529351,-0.39326549568164654,-0.6574166024539211,0.12186457872622472,0.11873757705260007,0.26530019275981975,-0.678801435363348,0.9173228340625756,-0.05930041188245219,-0.565610181237197,-1.0063853651576304,-0.7778215597600027,-1.1141546308441548,-0.6190058248199862,-0.762131262896258,-0.6872933613119062,0.11697077903691262,-0.19029693392151192,-0.42634059022971127,-0.5828271977246086,-0.1981515672708547,-0.28438606528577653,-0.024348918550293783,-0.11262467873346046,0.3084577019820914,0.34644799525678555,-0.40146310472116087,-0.6996236767709697,0.0009484692992636581,-0.33755146319878465,-0.5269977646277954,0.25737943074524167
Bellairecity,-0.8093003725995869,-0.6264479304823937,0.5376614434701019,0.3441500442446483,0.7515980797150076,0.6700205598119173,0.8869711477655301,-0.1469956357074551,-2.8924425460020258,-1.1585204929428035,-1.5796820418664275,-1.2444139122016324,0.40194667387363975,-1.2216642070189045,-0.6637088265656905,-0.28401137892072253,-1.106211104527564,-0.020394623820233826,-0.6284295811005688,0.3574293324082934,-0.42548861922544634,-0.8365160773753219,-0.434721383142564,0.39874633223613903,0.06266017006967912,-0.7778215597600027,0.5325578516325776,-0.39307079853713384,-0.13592655017946229,0.11842751403094848,-0.8124911767952387,-0.712401258523173,0.028818174139547532,0.0035714260322198977,-0.5325502684987116,-0.1544323250137744,-0.369296683643247,0.28883740616064896,-0.760110137119398,-0.5540882561858148,-0.44225306281904003,-0.00711753393691287,-0.8908302968789259,-0.7113598274585587,-0.010466402881825545,-0.2520406952335371
ElCajoncity,1.3441689453506414,-0.4502724224063336,0.24737372408965586,0.6652108159498499,1.1601053246217734,0.6700205598119173,-0.43775316490568983,-0.5327421031009273,1.2331919905907813,0.49457478607852384,0.5748911759020154,-0.1434976723232083,-0.7789441555551392,0.8814182339751746,0.5708078106151303,0.18150616206060588,0.24701428881073895,0.7910987359636303,1.2988515813348172,0.4625626037151263,-0.36424815818111844,-0.32283940875334344,-0.434721383142564,0.7412561716899414,-0.4305241352065308,0.5191912109473639,-1.538192602659757,-0.177313025690446,1.2228907119657135,0.3472570600924467,1.243015459558975,0.3357727399809214,1.2919233125437433,0.4626074527739906,1.3177431722505641,0.8589762989570496,1.3459562993356093,0.8491967060767981,1.4156551701356503,0.7507878250595377,1.470466431535695,1.2032497680736163,1.082835761280661,0.06789585352184813,0.9047449033046129,0.9506569275266261
MosesLakecity,-1.0512268749112281,-0.522567551218422,0.03786442979340814,0.26765222763026325,1.3501843718292792,-1.5985678117360025,-0.7990280702394403,0.14593058796946254,0.923643753110208,0.6991301058591529,0.38746889119924477,-0.005979533280358057,0.13593747657672964,0.7774727799950075,0.3828103531764267,0.12687910368014388,0.4889542886711592,-0.1364175529955077,0.6913980158468271,0.05173219725002846,-0.1666084884471512,0.6017785947662178,-0.2470108975125081,-0.3978200550555929,-0.5121234112753087,-0.7778215597600027,-0.6758552922634542,-0.6006867686348901,0.23037972453472783,1.0674679471702153,0.6897432977012069,3.544731661630752,-0.9871809412386948,-0.6311371483165271,0.46244977570505696,1.271449125061985,-0.0792894796740878,0.9554849894822763,0.11632745655947,2.1854624011526917,-0.31525173082716607,0.2926657569346506,0.17984653414572024,0.8002790123380201,1.1431274396492785,1.419324518089816
WestMemphiscity,0.01813582918369797,2.303259522543403,-1.302933496287789,-0.8696993153448697,-1.252980107956315,0.6700205598119173,-0.8888626137100595,-0.15905021281350126,1.3369569447463336,1.1945661882512462,0.9432387774988796,0.9211492402026112,-1.3242630100138029,-1.1717059268113823,-0.6887751542241843,-0.5286455968854002,1.0498234559137085,1.1385921406634303,0.9577782857787238,0.21903761603476082,1.539773448833439,1.971583044424827,1.5362387159730226,-0.5875896486915496,-0.2749864603519574,0.5191912109473639,0.057178959462620214,-0.5986513179476572,1.116482875254129,2.3380741108274825,0.8243433813902025,1.6915917550699184,0.9076364820770633,1.2554670680282887,-0.12185373596728302,-0.09727394201115244,-0.15393464042184543,-0.20823648295697939,-0.05963126034592457,-0.28018606507943694,0.6216241960148863,1.0865717130383241,-1.3842468114188227,-0.9073455607577664,0.7010155504870597,0.07953041801506514
