communityname,racepctblack,racePctHisp,pctUrban,PctNotSpeakEnglWell,medIncome,pctWPubAsst,PctPopUnderPov,PctUnemployed,PctFam2Par,PctHousOccup,PctVacantBoarded,PctHousNoPhone,PctSameHouse85,murdPerPop,robbbPerPop,autoTheftPerPop,arsonsPerPop,ViolentCrimesPerPop
Plymouthcity,0.0166545981173063,0.00945676158453294,1.0,0.9853900339159926,0.36988820048972193,0.9500448028673835,0.9525801952580195,0.9358074222668006,0.8868752654679315,0.9122379327157483,0.9979944848332916,0.98785594639866,0.46725610669863626,1.0,0.9817387818462509,0.9443833483670873,0.4279392819134039,0.8712571787640104
NewYorkcity,0.2969897589738285,0.2547021120100872,1.0,0.7432820245238716,0.18261748533884054,0.710125448028674,0.6748605299860531,0.7438983617519225,0.49086790315729867,0.9224768405655778,0.8789170218099774,0.6930485762144053,0.7677206653679005,0.3489226248775711,0.0,0.3793736896950825,0.6600011202599003,0.24155353567827445
Marinacity,0.1962346125995655,0.11148471156877165,1.0,0.8875554396034436,0.1758206328043988,0.8494623655913979,0.8425732217573222,0.9271146773654297,0.80914625513238,0.9468551925889811,0.9857107044372022,0.9321608040201005,0.21729357110744787,0.6843780607247797,0.7690352515715224,0.8794498881735843,0.8194141040721447,0.7723655945404859
Lebanoncity,0.004241233060928933,0.008300935168645582,0.0,0.967910253065484,0.20351344992549603,0.9285394265232976,0.9053347280334728,0.9391507856904047,0.7283024210675351,0.861368438160247,0.9679117573326648,0.8396147403685091,0.45316948898546383,1.0,1.0,0.9225246821287796,0.8192460650871002,0.9548669462670427
Rockledgecity,0.14265025343953655,0.02395712934748345,1.0,0.9804330811374902,0.22715429726644532,0.9426523297491038,0.9109135285913529,0.8639251086593114,0.7680872150644202,0.9075247846578905,0.9714214088744045,0.9149916247906198,0.4999250711823767,1.0,0.9100330083672372,0.868172513355328,0.9378255755335237,0.8030680539521561
Rogerscity,0.0006206682528188683,0.018283072396763685,0.0,0.9804330811374902,0.1510295488806978,0.9162186379928315,0.8591352859135286,0.9334670678702777,0.7894662324791166,0.9237770193401592,0.9914765605414889,0.663316582914573,0.4194515210549977,1.0,0.9723480293066535,0.948135608578713,0.8910547246961296,0.933301427715509
Bellairecity,0.004241233060928933,0.08227382578543657,1.0,0.9684320375684842,0.32264136146184613,0.9876792114695341,0.9531032078103209,0.9541959210966232,0.7832365850205296,0.9325532260685844,0.9686638255201805,0.9635678391959799,0.6790049453019631,0.8361900097943195,0.8630195406122326,0.888202416109594,0.9625273063350698,0.880788677646096
ElCajoncity,0.030205854970518257,0.14552905327309024,1.0,0.9172971562744585,0.1676731236765744,0.7186379928315412,0.7859135285913529,0.8077566031427617,0.6072490443154467,0.942629611571591,0.9631486588117323,0.8756281407035177,0.3526150157350517,0.7896669931439765,0.7774366060233873,0.6190282016747191,0.8135327395955863,0.6811203986497347
MosesLakecity,0.01955104996379435,0.18955553220552693,0.0,0.9232976780589617,0.12541064317395584,0.7737455197132617,0.7447698744769874,0.8268137746573053,0.7435933739204303,0.9036242483341458,0.9453497117071947,0.7173366834170855,0.48853589090364147,0.6432419196865818,0.9813549636225617,0.847174683982256,0.6735002520584776,0.5900103754146512
WestMemphiscity,0.43601944760525496,0.0039928548912472415,1.0,0.9953039394729976,0.11490166348608824,0.6973566308243728,0.6112273361227336,0.7652958876629891,0.5259804615602435,0.9193889159759469,0.7916771120581598,0.48283082077051925,0.6040761276787052,0.38491674828599415,0.6296154141398633,0.6604183914295246,1.0,0.743066008095746
Eunicecity,0.27888693493327815,0.006934958495324157,0.0,0.9373858596399687,0.052353192342212834,0.5826612903225806,0.34396792189679215,0.5784018722835172,0.6272122327622823,0.8647814074435235,0.8164953622461769,0.3990787269681742,0.7603776412408212,1.0,0.9332326876657882,0.8975892448936723,0.9512686943370863,0.46454092443483214
Laredocity,0.0012413365056377365,0.9850793317221814,1.0,0.43542916775371765,0.0830348817957633,0.6297043010752688,0.3610529986052999,0.6683383483784688,0.7438765397140026,0.9221517958719322,0.8395587866633242,0.4798994974874372,0.7235126629701782,0.6633202742409403,0.9089753759286268,0.731773118000552,0.70660393211225,0.7560462363548683
Amsterdamcity,0.015102927485259128,0.12073132289587052,0.0,0.9350378293764674,0.1158950496257374,0.8454301075268817,0.7758019525801952,0.7442326980942828,0.6055500495540138,0.8941979522184299,0.9473552268739032,0.7185929648241207,0.7431440131874719,1.0,0.9872231177980775,0.9772681403864293,0.88192460650871,0.98967207844398
Gorhamtown,0.0038274542257163546,0.0034674792476620782,0.331,0.9937385859639968,0.24182852761003493,0.9018817204301075,0.9405509065550908,0.8525576730190573,0.8142432394166785,0.962457337883959,1.0,0.9510050251256282,0.6015285478795144,1.0,1.0,0.9846779275661383,1.0,0.9999999999999999
RockSpringscity,0.012103030929967932,0.07712514447830197,0.0,0.984085572658492,0.222257077876245,0.8754480286738351,0.8565202231520224,0.8726178535606822,0.7915899759309075,0.8288639687957094,0.8112308849335672,0.8530150753768844,0.6407912483141016,0.8795298726738492,0.974804465938265,0.8581266707031266,1.0,0.7705097105113179
Oakdalecity,0.002482673011275473,0.17778711778921927,0.0,0.9196451865379598,0.16002230761857458,0.7078853046594983,0.7909693165969316,0.6984286191909062,0.6702534333852471,0.9509182512595483,0.972925545249436,0.8618090452261307,0.4194515210549977,1.0,0.9568417730696076,0.8603837932014483,0.47364588584551615,0.8811540091479008
Hendersoncity,0.5470156201510293,0.0044131554061153724,0.0,0.9822593268979911,0.08394112880035555,0.709005376344086,0.5915271966527197,0.7796723503844869,0.3781679173155883,0.9080123516983586,0.8771621960391075,0.47194304857621444,0.6791548029372096,0.09965719882468169,0.6184590977712956,0.754785058508075,0.6567523665490393,0.3609329105230085
Norcocity,0.08223854349850006,0.20416097509719447,1.0,0.9412992434124706,0.37232809627131636,0.871415770609319,0.9180613668061366,0.8736208625877635,0.8485063004389071,0.961969770843491,0.908999749310604,0.8953098827470687,0.5102652480143863,0.901077375122429,0.9001134396083349,0.5864070152026262,0.6606732762000784,0.7851302772135434
Greenvillecity,0.616840798593152,0.004623305663549438,0.0,0.9945212627184972,0.08011572077135562,0.5900537634408602,0.45397489539748953,0.6278836509528587,0.41766954551890134,0.9010238907849829,0.695663073451993,0.5385259631490787,0.7151206353963734,0.11949069539667,0.8735020427658794,0.840069690716554,0.2825295468548703,0.8034918384942497
SanCarloscity,0.009723802627495602,0.06661763160659871,1.0,0.9572136707539786,0.39902752725276447,0.9475806451612903,0.963563458856346,0.962888665997994,0.8428429845674643,0.9741589468551924,0.9829531210829782,0.9765494137353434,0.6978870073430241,0.9133202742409403,0.92744982642887,0.9334025297894862,1.0,0.9328155368181087
SanAngelocity,0.04965346022550946,0.29284438373437005,1.0,0.8985129141664492,0.12781568330152754,0.8640232974910395,0.6886331938633194,0.7863590772316952,0.7362310632875548,0.8304891922639362,0.9588869390824768,0.6695979899497487,0.502922223887307,0.7833006856023507,0.9632046262889894,0.9329453389184758,0.88192460650871,0.8207939384197219
Barbertoncity,0.05441191683045412,0.0022065777030576862,1.0,0.988259848682494,0.11172979897001543,0.7264784946236559,0.7160041841004184,0.7542627883650954,0.6214073339940536,0.9263773768893223,0.9150162948107294,0.7864321608040202,0.7155702083021129,1.0,0.9327550472096415,0.880866767990049,0.618607516943931,0.7395369057883122
Pontiaccity,0.43653667114927075,0.08290427655773877,1.0,0.9647795460474823,0.11411741127057573,0.5096326164874552,0.5461994421199442,0.5626880641925778,0.33470196800226537,0.9052494718023728,0.6783655051391326,0.6243718592964824,0.5989809680803236,0.33227228207639575,0.4821695111861689,0.49554959697183126,0.5176160869321682,0.8712571787640104
Suffolkcity,0.46115651184441914,0.0051486813071346,0.7494,0.9919123402034958,0.1503934331947821,0.7690412186379928,0.7099023709902371,0.8080909394851221,0.6308933880787201,0.8948480416057208,0.7535723238906994,0.5615577889447236,0.7125730555971826,0.6028403525954947,0.753998106496763,0.823643770053586,0.7374670923654287,0.6720528707749411
Martinsvillecity,0.3810903072307852,0.0026268782179258167,0.0,0.9866944951734934,0.1183349454073319,0.8104838709677419,0.7390167364016736,0.8542293547308594,0.5140874982302138,0.9115878433284578,0.8616194534971171,0.7244556113902847,0.7402967181177881,0.6934378060724781,0.8825516235510861,0.8730162652860325,0.6844787990813869,0.7586729698528444
Bricktownship,0.0065170166545981175,0.02584848166439004,1.0,0.9778241586224888,0.26033687989613014,0.9233870967741935,0.9459553695955369,0.8585757271815447,0.8671952428146681,0.7976596782057533,0.981950363499624,0.9719430485762144,0.738798141765323,0.9285014691478942,0.965115188113576,0.9532676790767216,0.8854534251946452,0.9598829477868217
LagunaBeachcity,0.00724112961622013,0.07082063675528001,1.0,0.9470388729454734,0.3882309884192089,0.9424283154121864,0.9041143654114365,0.9826145101972585,0.7605833215347586,0.7937591418820088,0.9857107044372022,0.9836683417085427,0.49003446725610667,1.0,0.9219569611831836,0.7741065213541087,0.9300957822214754,0.717690081980389
Robstowncity,0.019137271128581775,0.9556582956814121,0.0,0.618053743803809,0.0637335633806499,0.4592293906810036,0.36541143654114366,0.6342360414577065,0.6964462692906697,0.7984722899398667,0.35297066934068694,0.2793132328308207,0.8627304061141915,0.8192948090107738,0.9811076141006285,0.8419025730372713,0.6690752254523049,0.8541413979044584
Wyomingcity,0.028136960794455365,0.035515393506357046,1.0,0.9752152361074875,0.19377129462612955,0.8989695340501792,0.8879009762900977,0.8726178535606822,0.7578932464958232,0.9587193239070372,0.980195537728754,0.9283919597989949,0.6228083320845197,0.9620470127326152,0.8464130054672774,0.8434388991173334,0.8869657760600459,0.8712571787640104
Hastingscity,0.0032067859728974863,0.0038877797625302083,0.0,0.984085572658492,0.23723629519253392,0.9276433691756272,0.9239888423988842,0.8709461718488801,0.7949879654537733,0.97399642450837,0.9827024316871397,0.9396984924623115,0.5988311104450771,1.0,0.9896795544296888,0.9125282655166875,0.9661121380160196,0.8712571787640104
Paragouldcity,0.0009310023792283024,0.004097930019964275,0.0,0.9926950169579962,0.09689000426981763,0.8075716845878136,0.6830543933054394,0.8097626211969241,0.7583179951861816,0.919226393629124,0.8831787415392329,0.5414572864321608,0.608122283830361,0.8861410381978453,0.9920762860042817,0.945260660579026,0.9739539573180978,0.9739701304964123
BeverlyHillscity,0.0175856004965346,0.05547966796259325,1.0,0.8732063657709366,0.3963262140659992,0.9262992831541219,0.896094839609484,0.9170845870946173,0.7469913634432961,0.8964732650739476,0.9654048633742791,0.9832495812395311,0.6130675857934962,0.9265426052889325,0.28015318611772133,0.7388369228994963,0.7644653559625834,0.6107064049918896
UniversityHeightscity,0.16902865418433846,0.009246611327098874,1.0,0.9791286198799896,0.30071715508151864,0.9487007168458782,0.9605997210599722,0.8886659979939819,0.8632309217046581,0.9748090362424834,1.0,0.9912060301507538,0.6289524951296268,1.0,0.9166090939331133,0.9230560120599538,1.0,0.9211651152255557
Marioncity,0.04365366711492707,0.007670484396343384,0.0,0.9937385859639968,0.11827394801279202,0.7260304659498207,0.7173988842398884,0.6770310932798396,0.6728019255273963,0.8948480416057208,0.9152669842065679,0.4891122278056952,0.6312003596583247,0.9294809010773751,0.9092141961567001,0.8901918142239906,0.9516607853021901,0.930144963539916
Toledocity,0.2037860763421951,0.040453924556057584,1.0,0.9791286198799896,0.13901306215634504,0.7287186379928315,0.678347280334728,0.7124707455700436,0.5616593515503328,0.8876970583455225,0.6648282777638507,0.7701005025125629,0.6734602127978421,0.6598922624877571,0.5803416835120221,0.43795590373454923,0.3827928079314401,0.6480761643114962
Philadelphiacity,0.41233060928933485,0.057896395923085,1.0,0.9313853378554656,0.13713085683911502,0.6908602150537634,0.6577754532775454,0.722500835840856,0.4315446694039361,0.8433284576629286,0.4494860867385309,0.8220268006700168,0.786752585044208,0.29725759059745355,0.357113004614348,0.3718609315984793,0.16445415336358044,0.5404348906197484
Newtoncity,0.021516499431054104,0.019543973941368076,1.0,0.9574745630054786,0.4431286435050845,0.9388440860215053,0.9356694560669456,0.9124038783015714,0.8748407192411158,0.9606695920689096,0.9927300075206819,0.9845058626465661,0.7283081072980668,0.9713516160626836,0.9731668415171907,0.8932109215073295,1.0,0.9142640031564641
OrmondBeachcity,0.03641253749870694,0.01660187033729116,1.0,0.9817375423949908,0.2077222701487465,0.9027777777777777,0.894002789400279,0.9033767970578402,0.7533625937986692,0.8459288152120915,0.9796941589370769,0.9275544388609716,0.5248014386332984,1.0,0.9364994072140767,0.9125653350467695,1.0,0.9557802750215545
Lynchburgcity,0.2731974759491052,0.00630450772302196,1.0,0.9908687711974954,0.1294887546946209,0.8351254480286738,0.7243723849372384,0.8445336008024074,0.580914625513238,0.891597594669267,0.8919528703935823,0.7039363484087102,0.610969578900045,0.8905484818805094,0.8641112902262822,0.8993850576843078,0.5829832521144905,0.7326650202393651
Clintoncity,0.17730423088859007,0.003782704633813176,1.0,0.9908687711974954,0.2431530424629005,0.9189068100358424,0.8458856345885634,0.9314610498161151,0.7583179951861816,0.9286526897448398,0.9764351967911757,0.8911222780569514,0.5255507268095309,0.7855044074436828,0.9476813114642239,0.9905719828491641,0.877275527922478,0.9630905583726672
Andersoncity,0.3544015723595738,0.00430808027739834,1.0,0.9885207409339942,0.09207992401467423,0.8051075268817204,0.6644002789400278,0.7947174857907056,0.46821463967152765,0.8758329270274662,0.939583855602908,0.5171691792294808,0.5726060242769369,0.3425563173359452,0.616403537951093,0.8228405969018111,0.9435949140200527,0.33230553404158936
Mesquitecity,0.06030826523223337,0.09088998634023325,1.0,0.9689538220714845,0.23586821077213987,0.9126344086021506,0.87639470013947,0.8856569709127383,0.7720515361744302,0.8756704046806435,0.8686387565805965,0.8412897822445562,0.48029372096508316,0.8942213516160628,0.8990643364635842,0.7414812160453401,0.5500476110457626,0.8009016381464541
ParkForestvillage,0.25478431778214544,0.031522538615109806,1.0,0.9825202191494912,0.2451136730016818,0.9108422939068099,0.9259065550906556,0.8789702440655299,0.680447401953844,0.9606695920689096,0.9922286287290046,0.9568676716917923,0.6902442679454518,0.8068070519098923,0.9159182211304726,0.8287058203281066,0.9116675068615918,0.8712571787640104
ChippewaFallscity,0.0011378917968345918,0.002311652831774719,1.0,0.9877380641794938,0.12365043264580557,0.8080197132616488,0.8172942817294282,0.8151120026746909,0.6972957666713862,0.9444173573866407,0.9363248934570068,0.8932160804020101,0.6425895399370598,1.0,0.993671263956057,0.9664108869091015,0.8338654567859743,0.9889487220704066
Beavercreekcity,0.009516913209889314,0.00945676158453294,1.0,0.9872162796764935,0.35097029426885906,0.9596774193548387,0.9499651324965133,0.9394851220327651,0.9439331728727169,0.9553063546237607,0.9944848332915518,0.9853433835845896,0.6808032369249213,1.0,0.9549994455958991,0.9361662691989274,0.6158068671931888,0.9732175476026946
Keenecity,0.0028964518464880524,0.004938531049700535,0.0,0.9864336029219931,0.19492153120888123,0.8994175627240143,0.8706415620641562,0.8294884653961887,0.7283024210675351,0.9335283601495205,0.9889696665831036,0.8073701842546065,0.5285478795144612,1.0,0.984843444811204,0.9683137894533069,0.6515991710076737,0.853724919992401
Springfieldtownship,0.0263784007448019,0.002521803089208784,0.736,0.9874771719279938,0.20780069537029774,0.8868727598566309,0.8579149232914923,0.8632564359745906,0.8380291660767378,0.9722086786933205,0.9430935071446477,0.9036850921273032,0.771916679154803,1.0,0.918084661770852,0.97475565001421,0.8159412983812245,0.8426371089126272
Swissvaleborough,0.10023792283024723,0.006619733109173058,1.0,0.9908687711974954,0.12989830862938856,0.8102598566308244,0.7927126917712691,0.8228017385489803,0.5731275661900043,0.9060620835364862,0.8528453246427676,0.9200167504187605,0.7882511613966732,0.5362389813907934,0.854643774041947,0.5403666588408771,0.522713269478519,0.8591793193143458
Knoxvillecity,0.16323575049136235,0.005779132079436798,1.0,0.9874771719279938,0.09634974163246456,0.7869623655913979,0.6485355648535566,0.80641925777332,0.553872292227099,0.8784332845766293,0.8235146653296566,0.7328308207705193,0.5399370597931964,0.8006856023506367,0.7043832041145314,0.6268375160119777,0.436509270150675,0.3892534085429118
Kernersvilletown,0.0578255922209579,0.014395292634233475,0.0,0.9788677276284893,0.1462456103660715,0.953853046594982,0.8636680613668062,0.8438649281176865,0.6168766812968994,0.915650901999025,0.9681624467285033,0.733249581239531,0.34362355762026076,0.817335945151812,0.8918997296213846,0.883255693261995,0.9582143057189267,0.8390422469348685
Bloomingtoncity,0.0166545981173063,0.008511085426079645,1.0,0.9814766501434906,0.2864263369321796,0.945116487455197,0.946652719665272,0.9344700768973588,0.8104205012034547,0.9559564440110516,0.9962396590624216,0.9736180904522613,0.6415405364903342,0.8861410381978453,0.935527067714064,0.8124817226622513,0.88192460650871,0.8712571787640104
ScotchPlainstownship,0.11482362677149063,0.028475359882315854,1.0,0.96008348552048,0.42983992540890037,0.9513888888888888,0.9851813110181311,0.9187562688064194,0.8990513945915333,0.9749715585893058,0.9365755828528453,0.9828308207705193,0.8835606174134573,0.8871204701273262,0.952858592837099,0.8433935919138998,0.9484120315913291,0.9658488112112931
Newingtontown,0.014585703941243405,0.02080487548597247,1.0,0.9345160448734673,0.31905994301100565,0.9397401433691757,0.9799511854951186,0.9291206954195922,0.8391618292510263,0.9621322931903137,0.9934820757081976,0.9895309882747069,0.7895998801138917,1.0,0.9912489444998848,0.8572905468579455,0.9808435557049235,0.9791797577121478
Moberlycity,0.07489396917347678,0.0077755595250604175,0.0,0.9885207409339942,0.10197892975714323,0.8577508960573477,0.6926429567642958,0.7592778335005016,0.6818632309217045,0.844141069397042,0.9837051892704939,0.5569514237855946,0.5844447774614117,0.8070519098922625,0.9663945821925402,0.9440703167797287,0.9558617599283034,0.6480505911063699
Sandycity,0.0019654494672597497,0.025428181149521906,1.0,0.9856509261674928,0.3059019336174069,0.9460125448028674,0.9377615062761506,0.9251086593112673,0.9372787767237718,0.9606695920689096,0.967159689145149,0.9639865996649917,0.5989809680803236,1.0,0.9726550838856051,0.960347959322369,0.9679045538564948,0.9598062281714427
Wheatoncity,0.026171511327195612,0.020174424713670275,1.0,0.969997391077485,0.37767843916381283,0.960573476702509,0.9218967921896792,0.9632230023403545,0.9130681013733541,0.9411669104501869,0.9942341438957132,0.9819932998324958,0.512213397272591,1.0,0.9858243136050767,0.9939700231066738,0.9689688007617767,0.8712571787640104
WhiteLaketownship,0.007137684907416985,0.012398865188609855,0.8294,0.9939994782154971,0.2935107486123093,0.8779121863799283,0.9351464435146444,0.8368438649281178,0.8489310491292652,0.9197139606695922,0.984707946853848,0.9342546063651591,0.6867975423347819,1.0,0.9889801523331883,0.9288882847928431,0.7829496443174816,0.8712571787640104
Chickashacity,0.10116892520947553,0.02479773037721971,0.0,0.9924341247064962,0.0827037530825469,0.7791218637992832,0.6075662482566249,0.726512871949181,0.6446269290669687,0.7770193401592719,0.8260215592880421,0.42504187604690113,0.5800989060392626,0.3577375122428992,0.9160973363015275,0.8690745385873214,0.7429003528818685,0.5934444915316157
Tucsoncity,0.04427433536774594,0.30608384995271615,0.9998,0.8919906078789459,0.1122526337803571,0.85663082437276,0.6596931659693167,0.7726512871949182,0.6072490443154467,0.8332520721599218,0.9481072950614189,0.711892797319933,0.4452270343173984,0.7605288932419197,0.8305399895942615,0.5414705070699831,0.7983532179465636,0.653687656179217
Gallowaytownship,0.07613530567911451,0.03751182095198066,0.6402,0.9739107748499869,0.28823883094136404,0.9343637992831542,0.935320781032078,0.9070544968238049,0.7934305535891266,0.8454412481716235,0.9784407119578842,0.9296482412060302,0.4260452570058444,0.8974045053868758,0.9642878466091793,0.9328959128783666,0.8358259116114939,0.9161271938156681
Sweetwatercity,0.057618702803351615,0.30324682147735627,0.0,0.954082963735977,0.08967488388710254,0.8167562724014337,0.6098326359832636,0.759612169842862,0.7399122186039928,0.7944092312692995,0.8784156430183002,0.42629815745393634,0.6241570508017382,0.7994613124387856,0.93709645778426,0.9109795829265982,0.7705147594241863,0.666649617863249
Portsmouthcity,0.04758456604944657,0.019754124198802143,1.0,0.9791286198799896,0.18930977091121393,0.8991935483870968,0.8947001394700139,0.8729521899030426,0.7498230213790176,0.8675442873395091,0.937327651040361,0.8806532663316583,0.42080023977221637,1.0,0.9428707897273184,0.8742848669821697,0.7588080434660841,0.8698287325919539
Hulltown,0.00920657908347988,0.010087212356835136,1.0,0.9733889903469866,0.25110884549359963,0.8440860215053764,0.8713389121338913,0.7997325309261119,0.67195242814668,0.5623273200065008,0.660065179242918,0.9535175879396985,0.714671062490634,1.0,1.0,0.9456066428597907,0.848988965439982,0.6828959097485057
Scotttownship,0.006103237819385538,0.004518230534832406,1.0,0.9874771719279938,0.2246272623497939,0.9489247311827956,0.9391562064156206,0.9421598127716484,0.8527537873424891,0.9489679830976759,0.9922286287290046,0.974036850921273,0.7401468604825415,0.8594515181194907,0.9901998413551342,0.9010367111912911,0.9034896095894248,0.993223100641522
Pittsfieldtownship,0.17151132719561393,0.02080487548597247,0.705,0.9757370206104878,0.22458369278226545,0.9227150537634408,0.8485006973500698,0.9177532597793381,0.7285855868611073,0.8548675442873394,0.9967410378540986,0.9020100502512564,0.27169189270193317,1.0,0.7979751456376926,0.7785383896172365,0.7840138912227637,0.8712571787640104
